Date,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
2022-01-03,175.98305140100646,118.3711619699707,73.19999694824219,178.24420536918709,120.3312000360037,74.05999755859375,174.49447670132224,117.98268134482291,72.26000213623047,175.2764434814453,120.1104736328125,73.97000122070312,416500,4605900,1391200
2022-01-04,176.77443699535812,120.16347285622257,73.7300033569336,181.44746196021296,123.56265176599527,73.75,176.5577335814436,119.98688093607062,70.81999969482422,178.52682495117188,121.85865020751953,71.80999755859375,443700,7300000,2297400
2022-01-05,178.87544193054234,122.11467555857801,71.72000122070312,179.71394942885422,125.54917792120544,72.81999969482422,175.54025884062068,121.73503260418241,70.37000274658203,176.17149353027344,122.03521728515625,70.44999694824219,424600,8956900,1597300
2022-01-06,177.7543017504122,122.01756537654046,70.80999755859375,179.9871783672356,122.20298150175498,72.69000244140625,176.42587529757816,116.99382977438282,70.44000244140625,179.57264709472656,119.4924545288086,72.62999725341797,294600,9908100,1997700
2022-01-07,180.67491290944423,119.1039564188185,72.69000244140625,183.2658082498597,119.77497327647927,74.44999694824219,180.64664974671754,117.8767182111288,72.69000244140625,181.7960662841797,119.04216003417969,73.19000244140625,365800,5238100,2531700
2022-01-10,183.72746408989354,118.72431738897396,73.0,185.50811536302294,120.25174030838636,74.9000015258789,182.9643298836915,117.76195351600761,72.83999633789062,184.84861755371094,119.21874237060547,74.66000366210938,491300,5432800,2084900
2022-01-11,185.89440655084704,115.23684072511635,74.45999908447266,187.40184250833033,117.6471691999603,75.38999938964844,182.66285994485835,112.98542878897702,73.8499984741211,187.38299560546875,117.31166076660156,74.44000244140625,393300,11105300,1317400
2022-01-12,186.71405863802698,117.64717250370477,73.9800033569336,187.26993442736457,118.72431842540675,74.52999877929688,184.52829241260855,115.98730564624849,72.83999633789062,185.75308227539062,117.94735717773438,73.62000274658203,211000,5352000,1638800
2022-01-13,186.69522476819967,118.22107011240078,72.94000244140625,186.99670331823694,120.11932548711262,74.2300033569336,183.35061129712892,117.92088540193096,72.79000091552734,184.29275512695312,118.9803695678711,73.6500015258789,330300,4868300,1319200
2022-01-14,183.71804245352197,118.79495090537485,73.4800033569336,187.16629223903715,119.31586197489824,74.94000244140625,182.6628459894851,117.69131890787428,72.83000183105469,186.24298095703125,118.49476623535156,74.87999725341797,323300,5310300,1580800
