Date,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
2022-01-03,41.042146793799475,109.26753339572119,61.56157504640646,42.07842078419212,110.515288336633,61.59752423418984,40.41467837197177,107.68204016768142,60.537047192702815,41.83123779296875,109.46454620361328,61.26499938964844,10571400,5475700,3616600
2022-01-04,42.506240673907406,109.67094792992147,61.13019164961238,43.29533166726524,109.81167341597232,62.11877717213913,42.28757782225503,107.10976698810177,61.04931111955464,42.45870590209961,107.1754379272461,61.26499938964844,11207000,8367600,5259900
2022-01-05,42.73441223307602,107.32554185846669,60.797670909882044,42.97208971643388,107.85090934634995,61.983966626614105,41.641094358961666,103.5729005847972,60.797670909882044,41.82173156738281,103.61042785644531,61.33689498901367,9702000,8662300,4542900
2022-01-06,42.287580732067326,103.19763344610155,61.40879614078196,42.47772345905288,104.96137224099161,61.74131412871688,40.9470797654919,103.18824983893437,60.941463556204496,41.726661682128906,104.26713562011719,61.26499938964844,6750700,6099900,4015300
2022-01-07,42.01187306173495,101.5277133687366,61.004372340303284,43.42843253950973,102.92557027435898,62.13674774658412,41.935818148568075,100.83347671969932,60.63590516809043,43.11469650268555,100.91790771484375,61.68739318847656,7479100,11266400,4380300
2022-01-10,43.37138756717069,100.02664753695875,61.64244802621078,43.45695160904676,100.39252945857822,62.21762810368765,42.106945200191824,97.96269071086479,61.44473780252837,43.0101203918457,99.47312927246094,61.58852767944336,7710800,8499400,5599200
2022-01-11,43.11469334026841,99.48252182379665,61.58852995074366,43.97033371732787,99.60448008943726,61.723337679239364,43.0576530662448,97.29660654648507,60.41122329220005,43.57103729248047,97.606201171875,60.79766845703125,6813200,13073200,4071900
2022-01-12,43.29533393878963,97.98147508304976,60.49210681967025,43.66611025568242,98.80705366351081,61.05829793615086,42.51575203489434,97.26847117043583,60.37527710602811,42.981597900390625,97.44672393798828,60.91450119018555,7831000,11810500,3043500
2022-01-13,43.08617752324091,97.70940766272275,60.995381338984195,44.19851012494491,98.19724792423249,61.58852570421978,43.01012260802703,95.77679236025963,60.6988057280637,43.53301239013672,96.067626953125,61.4267578125,8185900,9818500,3617800
2022-01-14,43.31435186046438,95.607927316054,61.47169796367324,43.64709893249572,95.607927316054,61.777255737435276,42.75343277713219,92.96230818548685,61.040314619802885,43.5615348815918,93.92861938476562,61.70536422729492,6241100,13703200,5700600
2022-01-18,43.257307164661405,93.03736269922238,61.37284564342571,43.922804923298095,93.21561546095721,61.55258472190086,42.93406560341908,91.48002019819849,60.50109671394793,43.190757751464844,91.68641662597656,61.12120819091797,6734000,11396000,4240300
2022-01-19,43.14322272003911,91.88343958026711,61.22005870906173,43.43794051198019,92.30560893267092,61.94801079496787,42.211527314109624,90.79516998925826,60.8875339152426,42.240047454833984,90.87960815429688,61.40878677368164,5475300,10856800,3728000
2022-01-20,42.55378412650836,91.461253306241,61.49866439397786,43.494988757655314,92.82159014977812,61.95700795785882,42.07842905811868,89.67874715536912,60.92349111470253,42.15448760986328,89.80071258544922,61.004371643066406,7172700,20311500,4225100
2022-01-21,42.06891410861905,89.96958311951423,61.588531281235,42.202012917621964,92.32436771005258,61.750299187603325,41.03264014709132,89.56617386422356,60.806658780959815,41.2322883605957,90.3542251586914,60.94145965576172,7899700,13438300,5959000
2022-01-24,40.29109327540609,88.89070273879713,60.905510091280476,41.78370777640272,92.26807893112665,61.20208572721123,39.815738246383695,88.57173162107982,58.77557400339199,41.70764923095703,92.03353881835938,60.5460319519043,11296800,17201400,8840400
2022-01-25,41.26081258147677,90.69196230031424,60.15958522302773,41.98335053549781,92.02414832331837,60.93247554455987,40.766442980653714,89.24719445487197,59.95287912729461,41.688629150390625,91.01094055175781,60.43818283081055,6803400,12368500,8001100
2022-01-26,42.21152660175081,91.65826022287395,60.384261575326875,43.11469822504308,92.54013321239098,61.148162875147726,41.21327817319252,89.03141562653492,59.71022980667217,41.55553436279297,89.66936492919922,60.231475830078125,10785800,11863000,6076000
2022-01-27,41.15623887508452,90.64505689214872,60.66286071683787,42.38265570820309,91.16104079748249,61.732326677663416,40.35764228917836,89.1815218580199,60.64488955279133,40.70940399169922,89.42544555664062,61.13917541503906,8960900,7322200,6318100
2022-01-28,40.68087748213937,89.18152399032623,61.11221999016361,40.842496424300755,91.20795385945034,62.03788928413406,38.627344243673704,87.99006344961404,60.78868415933423,40.8139762878418,91.19857025146484,62.010929107666016,10975900,8345400,6140300
2022-01-31,40.414678398793434,91.029701437985,61.49866448570553,42.620328820423495,92.3149837481935,62.70293139829499,40.19601554538554,90.45742302784511,61.372845759214286,42.553775787353516,92.23992919921875,62.4512939453125,8199900,8807700,14481900
2022-02-01,42.7819511289832,92.33373935137848,62.21763373860217,43.57104219060872,92.90601773390496,62.26256507944246,42.64885230573816,90.81392417475014,60.608943633824225,42.95307922363281,92.65271759033203,61.10322952270508,6593200,11601900,6632600
2022-02-02,42.44920120402644,89.87576681537206,61.15716914316977,42.75342810137486,93.01860264105876,61.95701985248787,41.42243270547251,88.8813119504046,60.74375684125448,42.1069450378418,91.68641662597656,61.84018325805664,7955500,15578800,6443600
2022-02-03,41.945322635348646,90.85144922521066,62.01093746694848,42.240044030065086,91.44249485498088,62.36143352149394,41.19426451935762,89.75380328077424,61.48070230731566,41.2988395690918,90.00711059570312,62.23561477661133,5512200,8901100,5654100
2022-02-04,41.02314267476344,89.5098857044512,61.69638113544425,41.783710037013805,90.00710956293011,62.26256540051678,40.65236268566209,88.02759057938881,61.23803757422955,41.50800323486328,89.12523651123047,61.732330322265625,5073900,8267600,6456000
2022-02-07,42.27807884813022,89.4535916252912,61.02234571898879,42.88653272525121,90.16659552478428,61.21107379624041,41.7646945293077,89.01265509741513,60.4022342818721,42.401668548583984,89.3034896850586,60.79766845703125,7478500,6849000,7758700
2022-02-08,42.78195390666569,89.39730043337899,61.27398552657369,43.88477746230401,90.09153708687748,61.35486605283758,42.544276384962,88.5154274156948,60.78868179917187,43.79921340942383,89.05017852783203,61.01335906982422,9563800,7161000,4136900
2022-02-09,44.217524587715275,90.29792617608184,61.40880129296154,45.38690118717654,91.911562989067,61.46272165085727,44.112949524461364,90.25101529944594,60.85159912047978,44.702388763427734,91.12350463867188,61.18412399291992,9549800,9353700,4001200
2022-02-10,44.37914206602982,90.01087719353443,60.93247262590956,45.13020381909914,91.28381400508881,60.93247262590956,44.08442066722938,89.55828095532677,59.153025798252855,44.236534118652344,89.86943817138672,59.26985549926758,7231600,9098800,7823100
2022-02-11,44.29358550396846,90.13344260993338,59.52150916548601,44.69288202139197,90.9820694431735,60.35730893723146,42.51575856019313,88.03074149445206,59.458599800154914,43.285831451416016,88.37962341308594,60.024784088134766,8422200,6924800,8139100
2022-02-14,43.418925965306514,88.39848186456696,60.123636094903624,44.084423721389044,89.0962385337963,60.26742597574323,42.69638792765786,87.14440034198212,58.577855450394345,43.14322280883789,88.30419158935547,59.179988861083984,6002300,7948500,7365500
2022-02-15,44.208014880706834,89.71857109484117,59.566438349285,45.130204738753015,90.01087311852906,59.737195273254265,44.074916061333326,88.97366565954854,58.11053398822105,44.96858215332031,89.11510467529297,58.43406295776367,6872100,7722200,6117700
2022-02-16,44.578793144354286,88.95481008647197,58.47899825513386,45.29182567353889,90.09574629183177,58.83848325042554,44.426679683195076,87.84217463542106,57.79597744974027,45.08266830444336,89.74686431884766,58.299259185791016,5773200,6545800,7320400
2022-02-17,44.6833645892304,89.03023332604481,57.40954220122353,44.86399816175573,89.22824505927322,58.49697603563096,43.74216020746695,87.48384981464379,57.02309698748277,44.09392547607422,87.73844146728516,58.22736740112305,5538300,6578200,7046400
2022-02-18,43.97033807360773,87.27640477774698,57.927738891894144,44.61682117217498,88.68135644123564,58.3907961012729,43.542517842692504,87.24811841567036,57.57363570879521,43.713645935058594,88.01187896728516,57.9005012512207,5037800,6210600,9113100
2022-02-22,43.152724625475074,88.25704080124108,58.00037215544798,43.970335773641445,88.67192663518233,58.59962444305553,42.838992223661634,87.0878255892727,57.35571918589978,43.37138748168945,87.79501342773438,58.37263488769531,7196600,8622500,7425800
2022-02-23,43.808724973453636,88.5210516435787,58.38171676703777,43.941823812729865,88.5210516435787,58.64501855695713,41.79321686630362,84.33450475872564,56.95621916414718,41.84075164794922,84.53251647949219,57.056095123291016,7070800,9674800,5992500
2022-02-24,39.47348531427922,82.50524693761677,56.74738975643389,42.32561572461727,85.99403735913849,57.174131235749726,39.16925836064354,82.26951766065216,56.08458065970904,42.15448760986328,85.81488800048828,57.09241485595703,10439300,9260500,8625500
2022-02-25,42.61081979711255,86.08834000745544,57.67351092593053,43.39991079878939,87.49328456845241,59.08992710349007,42.411171577412624,85.12656047096523,57.48284051652425,42.91504669189453,87.29527282714844,59.05360794067383,6627700,7039400,8768800
