Date,Open,Open,Open,Open,Open,High,High,High,High,High,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume
2022-01-03,212.96544503060838,25.821421406034148,203.2896342014752,21.303659395454684,43.11663366387199,217.41037732017463,25.941122834688947,204.762615688447,21.420353412108675,43.52238021637745,212.46611414345819,25.4195638141622,201.787404446295,20.85555479884962,43.04210891581038,216.79356384277344,25.607667922973633,202.80189514160156,21.228975296020508,43.423011779785156,7694500,6614600,614700,3925100,18240100
2022-01-04,217.35162714341362,25.70171797404858,204.85042936680193,21.256985786667247,43.588613978318676,222.0413245972289,25.9582231284892,208.4109189709973,21.434359437358683,44.47462849570834,217.16560309025655,25.50506516387751,204.07980811032004,20.995590507939827,43.51408924513802,217.802001953125,25.778669357299805,205.367431640625,21.023597717285156,44.27589797973633,10629300,5934500,710300,4572900,26376800
2022-01-05,217.97826130428373,25.80432409731389,205.45522920880776,20.98624998241885,44.58228138732483,220.55319794257363,25.855624483304194,208.04025556444512,21.247645201495757,45.24472178470963,215.3152127125671,24.803957601048705,203.25065366908146,20.622165247062195,44.30902294659829,215.39353942871094,24.82105827331543,203.36770629882812,20.640836715698242,44.73133087158203,9594600,6693600,637400,4037900,28697300
2022-01-06,213.23954568663666,24.957857229678336,204.65531997272876,20.70618491932403,45.112231074873726,217.26348806791796,25.145959708365254,206.6940657451362,20.874224574564014,45.17019440884242,212.99478037132585,24.410647202099707,202.48000785395467,20.500802327093275,44.43322931229923,215.14871215820312,24.786853790283203,204.8016357421875,20.836881637573242,44.51603317260742,7877500,7199900,563400,5284200,21563800
2022-01-07,212.75982254788815,24.727006166476734,204.85042284209626,20.8368811571287,44.63335421101459,215.58930929131014,24.889459291126887,206.4404570777097,21.24764455150983,45.55518660562634,211.12479186328147,24.39355121186683,201.1728658452861,20.640836084275172,44.63335421101459,212.4171600341797,24.4106502532959,202.82142639160156,21.200965881347656,45.45462417602539,10702100,5242000,692700,6078300,26512500
2022-01-10,209.49953936634694,24.367900756481994,202.30443444925194,21.158960698717948,45.664133646515985,209.71493405425048,24.598754944516728,202.30443444925194,21.266318984143112,45.949063210277494,202.17616479549682,24.085746181376177,193.87630293226061,20.902232428560545,45.094274518992975,207.53163146972656,24.547452926635742,195.17369079589844,20.967580795288086,45.144554138183594,11978600,6352800,868100,4341900,24929400
2022-01-11,206.9931461840828,24.538899678759325,195.14442065741684,21.0516024096054,45.18645579626085,210.4492315103571,24.825328553596357,195.6809366547064,21.16362946245819,45.32054330832812,204.3692689704099,24.222543816959856,191.0669139626327,20.832218842875157,44.54955609805257,209.89117431640625,24.761201858520508,195.5248565673828,21.01426124572754,44.909908294677734,8803100,3083700,1017600,6657100,18598500
2022-01-12,209.98908782110595,24.72700570856137,196.79296953009165,20.967580439283385,44.74230827101189,213.024184179202,24.923658543237746,198.75367527495604,21.462363719920194,44.96857618359252,209.33311846666152,24.59875393076416,194.81275005431777,20.934906256474385,44.4909005448632,211.19334411621094,24.632953643798828,197.90501403808594,21.40635108947754,44.7925910949707,6923300,3102800,912800,7344300,12778300
2022-01-13,212.3094536252948,24.65005451919092,197.80747725591405,21.378343712690466,44.85124588012695,215.8634360650002,24.727005912666396,199.12437884001534,21.387679447791022,45.27863862904125,210.16530694009217,24.222547502464884,193.97385489912233,21.03293041701686,44.56631631524336,210.49818420410156,24.282398223876953,194.18846130371094,21.107614517211914,44.85124588012695,8867700,4602800,951400,3709100,18178200
2022-01-14,209.685609607641,24.19689482042989,192.20819089821876,21.107614952031064,44.909909548142,213.68018250981814,24.487599702157436,193.74944802322227,21.135620377300246,45.00209311685002,209.23524966228453,24.03444333949547,185.56518767370176,20.86955815358636,44.48251678037664,210.17514038085938,24.402099609375,187.51614379882812,21.088943481445312,44.65011978149414,8838100,5975400,2301700,2994300,18695800
